EventID,AssignmentID,SubjectID,EventType,EditType,X-CodeState,X-ElapsedTime,X-Intervene,X-Why,X-How
2351733,A81,S323,File.Edit,insert,"main() {
(selitys(-20));
(selitys(0));
(selitys(14));
  
  
}

selitys(luku) {
  return { if (luku > 0) {
   print('Positiivinen!')
 }
  else (luku == 0) {
    print('Nolla!');
} else (luku < 0) {
    print(Negatiivinen');
}
}",954,,,
2351734,A81,S323,File.Edit,edit,"main() {
(selitys(-20));
(selitys(0));
(selitys(14));
  
  
}

selitys(luku) {
  return { if (luku > 0) {
   print('Positiivinen!')
 }
  else (luku == 0) {
    print('Nolla!');
} else (luku < 0) {
    print(Negatiivinen')
}
}",964,,,
2351735,A81,S323,File.Edit,delete,"main() {
(selitys(-20));
(selitys(0));
(selitys(14));
  
  
}

selitys(luku) {
  return { if (luku > 0) {
   print('Positiivinen!')
 }
  else (luku == 0) {
    print('Nolla!')
} else (luku < 0) {
    print(Negatiivinen')
}
}",966,,,
2351736,A81,S323,File.Edit,edit,"main() {
(selitys(-20));
(selitys(0));
(selitys(14));
  
  
}

selitys(luku) {
  return { if (luku > 0) {
   print('Positiivinen!')
 }
  else i(luku == 0) {
    print('Nolla!')
} else (luku < 0) {
    print(Negatiivinen')
}
}",969,,,
2351738,A81,S323,File.Edit,paste,"main() {
(selitys(-20));
(selitys(0));
(selitys(14));
  
  
}

selitys(luku) {
  return { if (luku > 0) {
   print('Positiivinen!')
 }
  else if (luku == 0) {
    print('Nolla!')
} else (luku < 0) {
    print(Negatiivinen')
}
}",969,,,
2351740,A81,S323,File.Edit,edit,"main() {
(selitys(-20));
(selitys(0));
(selitys(14));
  
  
}

selitys(luku) {
  return { if (luku > 0) {
   print('Positiivinen!')
 }
  else if (luku == 0) {
    print('Nolla!')
} else i (luku < 0) {
    print(Negatiivinen')
}
}",971,,,
2351741,A81,S323,File.Edit,paste,"main() {
(selitys(-20));
(selitys(0));
(selitys(14));
  
  
}

selitys(luku) {
  return { if (luku > 0) {
   print('Positiivinen!')
 }
  else if (luku == 0) {
    print('Nolla!')
} else if (luku < 0) {
    print(Negatiivinen')
}
}",971,,,
2351742,A81,S323,File.Edit,insert,"main() {
(selitys(-20));
(selitys(0));
(selitys(14));
  
  
}

selitys(luku) {
  return { if (luku > 0) {
   print('Positiivinen!')
 }
  else if (luku == 0) {
    print('Nolla!')
} else if (luku < 0) {
    print(Negatiivinen!')
}
}",974,,,
2351745,A81,S323,File.Edit,delete,"main() {
(selitys(-20));
(selitys(0));
(selitys(14));
  
  
}

selitys(luku) {
  return { if (luku > 0) {
   print('Positiivinen!')
 }
  else if (luku == 0) {
    print('Nolla!')
} else if (luku < 0) {
    print('Negatiivinen)
}
}",1003,,,
2351746,A81,S323,File.Edit,edit,"main() {
(selitys(-20));
(selitys(0));
(selitys(14));
  
  
}

selitys(luku) {
  return { if (luku > 0) {
   print('Positiivinen!')
 }
  else if (luku == 0) {
    print('Nolla!')
} else if (luku < 0) {
    print('Negatiivinen!)
}
}",1005,,,
2351747,A81,S323,File.Edit,insert,"main() {
(selitys(-20));
(selitys(0));
(selitys(14));
  
  
}

selitys(luku) {
  return { if (luku > 0) {
   print('Positiivinen!')
 }
  else if (luku == 0) {
    print('Nolla!')
} else if (luku < 0) {
    print('Negatiivinen!')
}
}",1005,,,
2351749,A81,S323,File.Edit,format,"main() {
(selitys(-20));
(selitys(0));
(selitys(14));
  
  
}

selitys(luku) {
  return { if (luku > 0) {
   print('Positiivinen!')
 }
  else if (luku == 0) {
    print('Nolla!')
} else if (luku < 0) {
    print('Negatiivinen!')
}
}
  ",1011,,,
2351752,A81,S323,File.Edit,delete,"main() {
(selitys(-20));
(selitys(0));
(selitys(14));
  
  
}

selitys(luku) {
  return { if (luku > 0) {
   print('Positiivinen!')
 }
  else if (luku == 0) {
    print('Nolla!')
} else if (luku < 0) {
    print('Negatiivinen!')
}

}",1020,,,
2351752,A81,S323,File.Edit,insert,"main() {
(selitys(-20));
(selitys(0));
(selitys(14));
  
  
}

selitys(luku) {
  return { if (luku > 0) {
   print('Positiivinen!')
 }
  else if (luku == 0) {
    print('Nolla!')
} else if (luku < 0) {
    print('Negatiivinen!')
}

}}",1020,,,
2351754,A81,S323,File.Edit,insert,"main() {
(selitys(-20));
(selitys(0));
(selitys(14));
  
  
}

selitys(luku) {
  return { if (luku > 0) {
   print('Positiivinen!')
 }
  else if (luku == 0) {
    print('Nolla!')
} else if (luku < 0) {
    print('Negatiivinen!')
}
„
}",1024,,,
2351754,A81,S323,File.Edit,delete,"main() {
(selitys(-20));
(selitys(0));
(selitys(14));
  
  
}

selitys(luku) {
  return { if (luku > 0) {
   print('Positiivinen!')
 }
  else if (luku == 0) {
    print('Nolla!')
} else if (luku < 0) {
    print('Negatiivinen!')
}

}",1024,,,
2351756,A81,S323,File.Edit,edit,"main() {
(selitys(-20));
(selitys(0));
(selitys(14));
  
  
}

selitys(luku) {
  return { if (luku > 0) {
   print('Positiivinen!')
 }
  else if (luku == 0) {
    print('Nolla!')
} else if (luku < 0) {
    print('Negatiivinen!')
}

}",1027,,,
2351758,A81,S323,File.Edit,insert,"main() {
(selitys(-20));
(selitys(0));
(selitys(14));
  
  
}

selitys(luku) {
  return { if (luku > 0) {
   print('Positiivinen!')
 }
  else if (luku == 0) {
    print('Nolla!')
} else if (luku < 0) {
    print('Negatiivinen!')
}
         }
}",1033,,,
2351759,A81,S323,File.Run,init,"main() {
(selitys(-20));
(selitys(0));
(selitys(14));
  
  
}

selitys(luku) {
  return { if (luku > 0) {
   print('Positiivinen!')
 }
  else if (luku == 0) {
    print('Nolla!')
} else if (luku < 0) {
    print('Negatiivinen!')
}
         }
}",1053,,,
2351760,A81,S323,File.Submit,init,"main() {
(selitys(-20));
(selitys(0));
(selitys(14));
  
  
}

selitys(luku) {
  return { if (luku > 0) {
   print('Positiivinen!')
 }
  else if (luku == 0) {
    print('Nolla!')
} else if (luku < 0) {
    print('Negatiivinen!')
}
         }
}",1058,,,
2351579,A81,S323,File.Init,init,"main() {
(selitys(-20));
(selitys(0));
(selitys(14));
  
  
}

selitys(luku) {
  return { if (luku > 0) {
   print('Positiivinen!')
 }
  else if (luku == 0) {
    print('Nolla!')
} else if (luku < 0) {
    print('Negatiivinen!')
}
         }
}",1058,,,
2351579,A81,S323,File.Init,format,"main() {
(selitys(-20));
(selitys(0));
(selitys(14));
  
  
}

selitys(luku) {
  return { if (luku > 0) {
   print('Positiivinen!')
 }
  else if (luku == 0) {
    print('Nolla!')
} else if (luku < 0) {
    print('Negatiivinen!')
}
         }
}",1058,,,
2351580,A81,S323,File.Edit,edit,"main() {
(selitys(-20));
(selitys(0));
(selitys(14));
  
  
}

selitys(luku) {
  return { if (luku > 0) {
   print('Positiivinen!')
 }
  else if (luku == 0) {
    print('Nolla!')
} else if (luku < 0) {
    print('Negatiivinen!')
};
         }
}",1070,,,
2351581,A81,S323,File.Edit,delete,"main() {
(selitys(-20));
(selitys(0));
(selitys(14));
  
  
}

selitys(luku) {
  return { if (luku > 0) {
   print('Positiivinen!')
 }
  else if (luku == 0) {
    print('Nolla!')
} else if (luku < 0) {
    print('Negatiivinen!')
};
         }
",1076,,,
2351582,A81,S323,File.Edit,paste,"main() {
(selitys(-20));
(selitys(0));
(selitys(14));
  
  
}

selitys(luku) {
  return { if (luku > 0) {
   print('Positiivinen!')
 }
  else if (luku == 0) {
    print('Nolla!')

};
         }
",1121,,,
2351583,A81,S323,File.Edit,format,"main() {
(selitys(-20));
(selitys(0));
(selitys(14));
  
  
}

selitys(luku) {
  return { if (luku > 0) {
   print('Positiivinen!')
 } 
  else if (luku == 0) {
    print('Nolla!')

};
         }
",1123,,,
2351584,A81,S323,File.Edit,paste,"main() {
(selitys(-20));
(selitys(0));
(selitys(14));
  
  
}

selitys(luku) {
  return { if (luku > 0) {
   print('Positiivinen!')
 } } else if (luku < 0) {
    print('Negatiivinen!')
  else if (luku == 0) {
    print('Nolla!')

};
         }
",1124,,,
2351585,A81,S323,File.Edit,format,"main() {
(selitys(-20));
(selitys(0));
(selitys(14));
  
  
}

selitys(luku) {
  return { if (luku > 0) {
   print('Positiivinen!')
 } }else if (luku < 0) {
    print('Negatiivinen!')
  else if (luku == 0) {
    print('Nolla!')

};
         }
",1126,,,
2351588,A81,S323,File.Edit,paste,"main() {
(selitys(-20));
(selitys(0));
(selitys(14));
  
  
}

selitys(luku) {
  return { if (luku > 0) {
   print('Positiivinen!')
 } else if (luku < 0) {
    print('Negatiivinen!')
  else if (luku == 0) {
    print('Nolla!')

};
         }
",1126,,,
2351600,A81,S323,File.Edit,delete,"main() {
(selitys(-20));
(selitys(0));
(selitys(14));
  
  
}

selitys(luku) {
  return { if (luku > 0) {
   print('Positiivinen!')
 } else if (luku < 0) {
    print('Negatiivinen!')
  else (luku == 0) {
    print('Nolla!')

     }
",1134,,,
2351605,A81,S323,File.Edit,format,"main() {
(selitys(-20));
(selitys(0));
(selitys(14));
  
  
}

selitys(luku) {
  return { if (luku > 0) {
   print('Positiivinen!')
 } else if (luku < 0) {
    print('Negatiivinen!')
  else (luku == 0) {
    print('Nolla!')
    }
",1136,,,
2351607,A81,S323,File.Edit,insert,"main() {
(selitys(-20));
(selitys(0));
(selitys(14));
  
  
}

selitys(luku) {
  return { if (luku > 0) {
   print('Positiivinen!')
 } else if (luku < 0) {
    print('Negatiivinen!')
  else (luku == 0) {
    print('Nolla!')
    }
  }",1138,,,
2351610,A81,S323,File.Edit,paste,"main() {
(selitys(-20));
(selitys(0));
(selitys(14));
  
  
}

selitys(luku) {
  return { if (luku > 0) {
   print('Positiivinen!')
 } else if (luku < 0) {
    print('Negatiivinen!')
    }else (luku == 0) {
    print('Nolla!')
    }
  }",1147,,,
2351612,A81,S323,File.Run,init,"main() {
(selitys(-20));
(selitys(0));
(selitys(14));
  
  
}

selitys(luku) {
  return { if (luku > 0) {
   print('Positiivinen!')
 } else if (luku < 0) {
    print('Negatiivinen!')
    } else (luku == 0) {
    print('Nolla!')
    }
  }",1154,,,
2351613,A81,S323,File.Submit,init,"main() {
(selitys(-20));
(selitys(0));
(selitys(14));
  
  
}

selitys(luku) {
  return { if (luku > 0) {
   print('Positiivinen!')
 } else if (luku < 0) {
    print('Negatiivinen!')
    } else (luku == 0) {
    print('Nolla!')
    }
  }",1158,,,
2351675,A81,S323,File.Init,init,"main() {
(selitys(-20));
(selitys(0));
(selitys(14));
  
  
}

selitys(luku) {
  return { if (luku > 0) {
   print('Positiivinen!')
 } else if (luku < 0) {
    print('Negatiivinen!')
    } else (luku == 0) {
    print('Nolla!')
    }
  }",1158,,,
2351675,A81,S323,File.Init,format,"main() {
(selitys(-20));
(selitys(0));
(selitys(14));
  
  
}

selitys(luku) {
  return { if (luku > 0) {
   print('Positiivinen!')
 } else if (luku < 0) {
    print('Negatiivinen!')
    } else (luku == 0) {
    print('Nolla!')
    }
  }",1158,,,
2351676,A81,S323,File.Edit,paste,"main() {
selitys(-20));
(selitys(0));
(selitys(14));
  
  
}

selitys(luku) {
  return { if (luku > 0) {
   print('Positiivinen!')
 } else if (luku < 0) {
    print('Negatiivinen!')
    } else (luku == 0) {
    print('Nolla!')
    }
  }",1185,,,
2351677,A81,S323,File.Edit,paste,"main() {
selitys(-20));
selitys(0));
(selitys(14));
  
  
}

selitys(luku) {
  return { if (luku > 0) {
   print('Positiivinen!')
 } else if (luku < 0) {
    print('Negatiivinen!')
    } else (luku == 0) {
    print('Nolla!')
    }
  }",1187,,,
2351678,A81,S323,File.Edit,paste,"main() {
selitys(-20));
selitys(0));
selitys(14));
  
  
}

selitys(luku) {
  return { if (luku > 0) {
   print('Positiivinen!')
 } else if (luku < 0) {
    print('Negatiivinen!')
    } else (luku == 0) {
    print('Nolla!')
    }
  }",1189,,,
2351679,A81,S323,File.Edit,edit,"main() {
selitys(-20);
selitys(0));
selitys(14));
  
  
}

selitys(luku) {
  return { if (luku > 0) {
   print('Positiivinen!')
 } else if (luku < 0) {
    print('Negatiivinen!')
    } else (luku == 0) {
    print('Nolla!')
    }
  }",1191,,,
2351680,A81,S323,File.Edit,edit,"main() {
selitys(-20);
selitys(0);
selitys(14));
  
  
}

selitys(luku) {
  return { if (luku > 0) {
   print('Positiivinen!')
 } else if (luku < 0) {
    print('Negatiivinen!')
    } else (luku == 0) {
    print('Nolla!')
    }
  }",1193,,,
2351681,A81,S323,File.Edit,edit,"main() {
selitys(-20);
selitys(0);
selitys(14);
  
  
}

selitys(luku) {
  return { if (luku > 0) {
   print('Positiivinen!')
 } else if (luku < 0) {
    print('Negatiivinen!')
    } else (luku == 0) {
    print('Nolla!')
    }
  }",1194,,,
2351687,A81,S323,File.Edit,delete,"main() {
selitys(-20);
selitys(0);
selitys(14);
  
  
}

selitys(luku) {
  return { if (luku > 0) {
   print('Positiivinen!')
 } else if (luku < 0) {
    print('Negatiivinen!')
    } else (luku == 0) {
    print('Nolla!')
  }",1205,,,
2351688,A81,S323,File.Run,init,"main() {
selitys(-20);
selitys(0);
selitys(14);
  
  
}

selitys(luku) {
  return { if (luku > 0) {
   print('Positiivinen!')
 } else if (luku < 0) {
    print('Negatiivinen!')
    } else (luku == 0) {
    print('Nolla!')
  }",1217,,,
2351302,A81,S323,File.Init,init,"main() {
  
}
",361763,,,
2351302,A81,S323,File.Init,format,"main() {
  
}
",361763,,,
2351309,A81,S323,File.Edit,insert,"main() {
  selitys
}
",361842,,,
2351310,A81,S323,File.Edit,insert,"main() {
  selitys(
}
",361843,,,
2351314,A81,S323,File.Edit,insert,"main() {
  selitys(luku
}
",361843,,,
2351315,A81,S323,File.Edit,insert,"main() {
  selitys(luku)
}
",361844,,,
2351316,A81,S323,File.Edit,insert,"main() {
  selitys(luku);
}
",361844,,,
2351317,A81,S323,File.Edit,format,"main() {
  selitys(luku);
}
 ",361892,,,
2351324,A81,S323,File.Edit,insert,"main() {
  selitys(luku);
}
 selitys",361895,,,
2351325,A81,S323,File.Edit,insert,"main() {
  selitys(luku);
}
 selitys(",361896,,,
2351329,A81,S323,File.Edit,insert,"main() {
  selitys(luku);
}
 selitys(luku",361897,,,
2351331,A81,S323,File.Edit,insert,"main() {
  selitys(luku);
}
 selitys(luku) ",361898,,,
2351333,A81,S323,File.Edit,insert,"main() {
  selitys(luku);
}
 selitys(luku) {
",361899,,,
2351334,A81,S323,File.Edit,format,"main() {
  selitys(luku);
}
 selitys(luku) {
   ",361899,,,
2351338,A81,S323,File.Edit,delete,"main() {
  selitys();
}
 selitys(luku) {
   ",361910,,,
2351339,A81,S323,File.Edit,insert,"main() {
  selitys(3);
}
 selitys(luku) {
   ",361910,,,
2351341,A81,S323,File.Edit,format,"main() {
  selitys(3);
  
}
 selitys(luku) {
   ",361912,,,
2351348,A81,S323,File.Edit,insert,"main() {
  selitys(3);
  selitys
}
 selitys(luku) {
   ",361914,,,
2351349,A81,S323,File.Edit,insert,"main() {
  selitys(3);
  selitys(
}
 selitys(luku) {
   ",361915,,,
2351350,A81,S323,File.Edit,insert,"main() {
  selitys(3);
  selitys(0
}
 selitys(luku) {
   ",361915,,,
2351351,A81,S323,File.Edit,insert,"main() {
  selitys(3);
  selitys(0)
}
 selitys(luku) {
   ",361916,,,
2351354,A81,S323,File.Edit,insert,"main() {
  selitys(3);
  selitys(0);
  
}
 selitys(luku) {
   ",361917,,,
2351361,A81,S323,File.Edit,insert,"main() {
  selitys(3);
  selitys(0);
  selitys
}
 selitys(luku) {
   ",361919,,,
2351362,A81,S323,File.Edit,insert,"main() {
  selitys(3);
  selitys(0);
  selitys(
}
 selitys(luku) {
   ",361920,,,
2351363,A81,S323,File.Edit,insert,"main() {
  selitys(3);
  selitys(0);
  selitys(-
}
 selitys(luku) {
   ",361920,,,
2351364,A81,S323,File.Edit,insert,"main() {
  selitys(3);
  selitys(0);
  selitys(-5
}
 selitys(luku) {
   ",361920,,,
2351365,A81,S323,File.Edit,insert,"main() {
  selitys(3);
  selitys(0);
  selitys(-5)
}
 selitys(luku) {
   ",361921,,,
2351366,A81,S323,File.Edit,insert,"main() {
  selitys(3);
  selitys(0);
  selitys(-5);
}
 selitys(luku) {
   ",361921,,,
2351370,A81,S323,File.Edit,format,"main() {
  selitys(3);
  selitys(0);
  selitys(-5);
}
 selitys(luku) {
   
   
   ",361991,,,
2351372,A81,S323,File.Edit,insert,"main() {
  selitys(3);
  selitys(0);
  selitys(-5);
}
 selitys(luku) {
   
   if
   ",361992,,,
2351373,A81,S323,File.Edit,insert,"main() {
  selitys(3);
  selitys(0);
  selitys(-5);
}
 selitys(luku) {
   
   if(
   ",361993,,,
2351380,A81,S323,File.Edit,insert,"main() {
  selitys(3);
  selitys(0);
  selitys(-5);
}
 selitys(luku) {
   
   if(luku 
   ",361998,,,
2351383,A81,S323,File.Edit,insert,"main() {
  selitys(3);
  selitys(0);
  selitys(-5);
}
 selitys(luku) {
   
   if(luku >= 
   ",362000,,,
2351386,A81,S323,File.Edit,insert,"main() {
  selitys(3);
  selitys(0);
  selitys(-5);
}
 selitys(luku) {
   
   if(luku >= 0
   ",362003,,,
2351388,A81,S323,File.Edit,insert,"main() {
  selitys(3);
  selitys(0);
  selitys(-5);
}
 selitys(luku) {
   
   if(luku >= 0) 
   ",362004,,,
2351390,A81,S323,File.Edit,insert,"main() {
  selitys(3);
  selitys(0);
  selitys(-5);
}
 selitys(luku) {
   
   if(luku >= 0) {

   ",362005,,,
2351391,A81,S323,File.Edit,format,"main() {
  selitys(3);
  selitys(0);
  selitys(-5);
}
 selitys(luku) {
   
   if(luku >= 0) {
     
   ",362005,,,
2351400,A81,S323,File.Edit,insert,"main() {
  selitys(3);
  selitys(0);
  selitys(-5);
}
 selitys(luku) {
   
   if(luku >= 0) {
     return 
   ",362020,,,
2351405,A81,S323,File.Edit,insert,"main() {
  selitys(3);
  selitys(0);
  selitys(-5);
}
 selitys(luku) {
   
   if(luku >= 0) {
     return print
   ",362022,,,
2351406,A81,S323,File.Edit,insert,"main() {
  selitys(3);
  selitys(0);
  selitys(-5);
}
 selitys(luku) {
   
   if(luku >= 0) {
     return print(
   ",362022,,,
2351421,A81,S323,File.Edit,insert,"main() {
  selitys(3);
  selitys(0);
  selitys(-5);
}
 selitys(luku) {
   
   if(luku >= 0) {
     return print('Positiivinen!'
   ",362026,,,
2351424,A81,S323,File.Edit,format,"main() {
  selitys(3);
  selitys(0);
  selitys(-5);
}
 selitys(luku) {
   
   if(luku >= 0) {
     return print('Positiivinen!')
       
   ",362029,,,
2351423,A81,S323,File.Edit,insert,"main() {
  selitys(3);
  selitys(0);
  selitys(-5);
}
 selitys(luku) {
   
   if(luku >= 0) {
     return print('Positiivinen!')

   ",362029,,,
